cve_id,description,cpe_match,accessVector,baseScore,exploitabilityScore,obtainAllPrivilege,obtainUserPrivilege,obtainOtherPrivilege,privilegesRequired
CVE-2015-0336,"Adobe Flash Player before 13.0.0.277 and 14.x through 17.x before 17.0.0.134 on Windows and OS X and before 11.2.202.451 on Linux allows attackers to execute arbitrary code by leveraging an unspecified ""type confusion,"" a different vulnerability than CVE-2015-0334.",[],NETWORK,9.3,8.6,False,False,False,Null
CVE-2015-1427,The Groovy scripting engine in Elasticsearch before 1.3.8 and 1.4.x before 1.4.3 allows remote attackers to bypass the sandbox protection mechanism and execute arbitrary shell commands via a crafted script.,"['cpe:2.3:a:elastic:elasticsearch:*:*:*:*:*:*:*:*', 'cpe:2.3:a:elastic:elasticsearch:*:*:*:*:*:*:*:*', 'cpe:2.3:a:redhat:fuse:1.0.0:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2015-3105,"Adobe Flash Player before 13.0.0.292 and 14.x through 18.x before 18.0.0.160 on Windows and OS X and before 11.2.202.466 on Linux, Adobe AIR before 18.0.0.144 on Windows and before 18.0.0.143 on OS X and Android, Adobe AIR SDK before 18.0.0.144 on Windows and before 18.0.0.143 on OS X, and Adobe AIR SDK & Compiler before 18.0.0.144 on Windows and before 18.0.0.143 on OS X allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors.",[],NETWORK,10,10,False,False,False,Null
CVE-2015-8103,"The Jenkins CLI subsystem in Jenkins before 1.638 and LTS before 1.625.2 allows remote attackers to execute arbitrary code via a crafted serialized Java object, related to a problematic webapps/ROOT/WEB-INF/lib/commons-collections-*.jar file and the ""Groovy variant in 'ysoserial'"".","['cpe:2.3:a:redhat:openshift_container_platform:3.1:*:*:*:*:*:*:*', 'cpe:2.3:a:redhat:openshift_container_platform:2.2:*:*:*:*:*:*:*', 'cpe:2.3:a:jenkins:jenkins:*:*:*:*:*:*:*:*', 'cpe:2.3:a:jenkins:jenkins:*:*:*:*:lts:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2016-10033,"The mailSend function in the isMail transport in PHPMailer before 5.2.18 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code via a \"" (backslash double quote) in a crafted Sender property.","['cpe:2.3:a:phpmailer_project:phpmailer:*:*:*:*:*:*:*:*', 'cpe:2.3:a:wordpress:wordpress:*:*:*:*:*:*:*:*', 'cpe:2.3:a:joomla:joomla\\!:*:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2016-3087,"Apache Struts 2.3.19 to 2.3.20.2, 2.3.21 to 2.3.24.1, and 2.3.25 to 2.3.28, when Dynamic Method Invocation is enabled, allow remote attackers to execute arbitrary code via vectors related to an ! (exclamation mark) operator to the REST Plugin.","['cpe:2.3:a:apache:struts:2.3.28:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:struts:2.3.24.1:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:struts:2.3.20.1:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:struts:2.3.24:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:struts:2.3.20:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2016-3714,"The (1) EPHEMERAL, (2) HTTPS, (3) MVG, (4) MSL, (5) TEXT, (6) SHOW, (7) WIN, and (8) PLT coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to execute arbitrary code via shell metacharacters in a crafted image, aka ""ImageTragick.""","['cpe:2.3:a:imagemagick:imagemagick:7.0.0-0:*:*:*:*:*:*:*', 'cpe:2.3:a:imagemagick:imagemagick:*:*:*:*:*:*:*:*', 'cpe:2.3:a:imagemagick:imagemagick:7.0.1-0:*:*:*:*:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*', 'cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:16.04:*:*:*:lts:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:15.10:*:*:*:*:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*', 'cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:leap:42.1:*:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:opensuse:13.2:*:*:*:*:*:*:*', 'cpe:2.3:o:suse:suse_linux_enterprise_server:12:*:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2016-6433,"The Threat Management Console in Cisco Firepower Management Center 5.2.0 through 6.0.1 allows remote authenticated users to execute arbitrary commands via crafted web-application parameters, aka Bug ID CSCva30872.","['cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.0.4:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1.6:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:6.0.1:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1.3:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.1:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.0:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.1.5:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.1.4:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.0.3:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1.1:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.0.2:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.1.3:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1.5:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.0:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1.2:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.2.0:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.0.2:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.3.1.6:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:secure_firewall_management_center:5.4.1.4:*:*:*:*:*:*:*']",NETWORK,9,8,False,False,False,Null
CVE-2016-6277,"NETGEAR R6250 before 1.0.4.6.Beta, R6400 before 1.0.1.18.Beta, R6700 before 1.0.1.14.Beta, R6900, R7000 before 1.0.7.6.Beta, R7100LG before 1.0.0.28.Beta, R7300DST before 1.0.0.46.Beta, R7900 before 1.0.1.8.Beta, R8000 before 1.0.3.26.Beta, D6220, D6400, D7000, and possibly other routers allow remote attackers to execute arbitrary commands via shell metacharacters in the path info to cgi-bin/.",[],NETWORK,9.3,8.6,False,False,False,Null
CVE-2016-9299,"The remoting module in Jenkins before 2.32 and LTS before 2.19.3 allows remote attackers to execute arbitrary code via a crafted serialized Java object, which triggers an LDAP query to a third-party server.","['cpe:2.3:a:jenkins:jenkins:*:*:*:*:lts:*:*:*', 'cpe:2.3:a:jenkins:jenkins:*:*:*:*:-:*:*:*', 'cpe:2.3:o:fedoraproject:fedora:25:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2018-12613,"An issue was discovered in phpMyAdmin 4.8.x before 4.8.2, in which an attacker can include (view and potentially execute) files on the server. The vulnerability comes from a portion of code where pages are redirected and loaded within phpMyAdmin, and an improper test for whitelisted pages. An attacker must be authenticated, except in the ""$cfg['AllowArbitraryServer'] = true"" case (where an attacker can specify any host he/she is already in control of, and execute arbitrary code on phpMyAdmin) and the ""$cfg['ServerDefault'] = 0"" case (which bypasses the login requirement and runs the vulnerable code without any authentication).",['cpe:2.3:a:phpmyadmin:phpmyadmin:*:*:*:*:*:*:*:*'],NETWORK,6.5,8,False,False,False,Null
CVE-2017-12635,"Due to differences in the Erlang-based JSON parser and JavaScript-based JSON parser, it is possible in Apache CouchDB before 1.7.0 and 2.x before 2.1.1 to submit _users documents with duplicate keys for 'roles' used for access control within the database, including the special case '_admin' role, that denotes administrative users. In combination with CVE-2017-12636 (Remote Code Execution), this can be used to give non-admin users access to arbitrary shell commands on the server as the database system user. The JSON parser differences result in behaviour that if two 'roles' keys are available in the JSON, the second one will be used for authorising the document write, but the first 'roles' key is used for subsequent authorization for the newly created user. By design, users can not assign themselves roles. The vulnerability allows non-admin users to give themselves admin privileges.","['cpe:2.3:a:apache:couchdb:*:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:couchdb:2.0.0:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:couchdb:2.0.0:rc1:*:*:*:*:*:*', 'cpe:2.3:a:apache:couchdb:2.0.0:rc2:*:*:*:*:*:*', 'cpe:2.3:a:apache:couchdb:2.0.0:rc3:*:*:*:*:*:*', 'cpe:2.3:a:apache:couchdb:2.0.0:rc4:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2010-0219,"Apache Axis2, as used in dswsbobje.war in SAP BusinessObjects Enterprise XI 3.2, CA ARCserve D2D r15, and other products, has a default password of axis2 for the admin account, which makes it easier for remote attackers to execute arbitrary code by uploading a crafted web service.",[],NETWORK,10,10,False,False,False,Null
CVE-2018-15961,"Adobe ColdFusion versions July 12 release (2018.0.0.310739), Update 6 and earlier, and Update 14 and earlier have an unrestricted file upload vulnerability. Successful exploitation could lead to arbitrary code execution.","['cpe:2.3:a:adobe:coldfusion:2018:-:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:-:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:-:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update1:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update10:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update11:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update12:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update13:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update14:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update2:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update3:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update4:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update5:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update6:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update7:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update8:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:11.0:update9:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:update1:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:update2:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:update3:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:update4:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:update5:*:*:*:*:*:*', 'cpe:2.3:a:adobe:coldfusion:2016:update6:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2015-5119,"Use-after-free vulnerability in the ByteArray class in the ActionScript 3 (AS3) implementation in Adobe Flash Player 13.x through 13.0.0.296 and 14.x through 18.0.0.194 on Windows and OS X and 11.x through 11.2.202.468 on Linux allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via crafted Flash content that overrides a valueOf function, as exploited in the wild in July 2015.","['cpe:2.3:o:redhat:enterprise_linux_server:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_workstation:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server_aus:6.6:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_desktop:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_workstation:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_eus:6.6:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_desktop:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server_from_rhui:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server_from_rhui:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:suse:linux_enterprise_desktop:11:sp3:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:evergreen:11.4:*:*:*:*:*:*:*', 'cpe:2.3:o:suse:linux_enterprise_desktop:11:sp4:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:opensuse:13.1:*:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:opensuse:13.2:*:*:*:*:*:*:*', 'cpe:2.3:o:suse:linux_enterprise_desktop:12:-:*:*:*:*:*:*', 'cpe:2.3:o:suse:linux_enterprise_workstation_extension:12:-:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2013-0422,"Multiple vulnerabilities in Oracle Java 7 before Update 11 allow remote attackers to execute arbitrary code by (1) using the public getMBeanInstantiator method in the JmxMBeanServer class to obtain a reference to a private MBeanInstantiator object, then retrieving arbitrary Class references using the findClass method, and (2) using the Reflection API with recursion in a way that bypasses a security check by the java.lang.invoke.MethodHandles.Lookup.checkSecurityManager method due to the inability of the sun.reflect.Reflection.getCallerClass method to skip frames related to the new reflection API, as exploited in the wild in January 2013, as demonstrated by Blackhole and Nuclear Pack, and a different vulnerability than CVE-2012-4681 and CVE-2012-3174. NOTE: some parties have mapped the recursive Reflection API issue to CVE-2012-3174, but CVE-2012-3174 is for a different vulnerability whose details are not public as of 20130114.  CVE-2013-0422 covers both the JMX/MBean and Reflection API issues.  NOTE: it was originally reported that Java 6 was also vulnerable, but the reporter has retracted this claim, stating that Java 6 is not exploitable because the relevant code is called in a way that does not bypass security checks.  NOTE: as of 20130114, a reliable third party has claimed that the findClass/MBeanInstantiator vector was not fixed in Oracle Java 7 Update 11.  If there is still a vulnerable condition, then a separate CVE identifier might be created for the unfixed issue.","['cpe:2.3:a:oracle:jre:1.7.0:update9:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update6:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update6:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update5:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update3:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update7:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update2:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update9:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update10:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update2:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update3:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update5:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update4:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update1:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update7:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update10:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:update4:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update1:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:-:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jdk:1.7.0:-:*:*:*:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:12.10:*:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:opensuse:12.2:*:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2015-3043,"Adobe Flash Player before 13.0.0.281 and 14.x through 17.x before 17.0.0.169 on Windows and OS X and before 11.2.202.457 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, as exploited in the wild in April 2015, a different vulnerability than CVE-2015-0347, CVE-2015-0350, CVE-2015-0352, CVE-2015-0353, CVE-2015-0354, CVE-2015-0355, CVE-2015-0360, CVE-2015-3038, CVE-2015-3041, and CVE-2015-3042.","['cpe:2.3:o:opensuse:evergreen:11.4:*:*:*:*:*:*:*', 'cpe:2.3:o:novell:suse_linux_enterprise_desktop:12.0:*:*:*:*:*:*:*', 'cpe:2.3:o:novell:suse_linux_enterprise_workstation_extension:12.0:*:*:*:*:*:*:*', 'cpe:2.3:o:novell:suse_linux_enterprise_desktop:11.0:sp3:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:opensuse:13.1:*:*:*:*:*:*:*', 'cpe:2.3:o:opensuse:opensuse:13.2:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_workstation:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server_aus:6.6:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_desktop:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_workstation:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_eus:6.6:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_desktop:5.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server_from_rhui:6.0:*:*:*:*:*:*:*', 'cpe:2.3:o:redhat:enterprise_linux_server_from_rhui:5.0:*:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2017-9805,"The REST Plugin in Apache Struts 2.1.1 through 2.3.x before 2.3.34 and 2.5.x before 2.5.13 uses an XStreamHandler with an instance of XStream for deserialization without any type filtering, which can lead to Remote Code Execution when deserializing XML payloads.","['cpe:2.3:a:apache:struts:*:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:struts:*:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:digital_media_manager:-:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:hosted_collaboration_solution:11.5\\(1\\):*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:network_performance_analysis:-:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:video_distribution_suite_for_internet_streaming:-:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:media_experience_engine:3.5.2:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:media_experience_engine:3.5:*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:hosted_collaboration_solution:11.6\\(1\\):*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:hosted_collaboration_solution:11.0\\(1\\):*:*:*:*:*:*:*', 'cpe:2.3:a:cisco:hosted_collaboration_solution:10.5\\(1\\):*:*:*:*:*:*:*', 'cpe:2.3:a:netapp:oncommand_balance:-:*:*:*:*:*:*:*']",NETWORK,6.8,8.6,False,False,False,Null
CVE-2009-2765,"httpd.c in httpd in the management GUI in DD-WRT 24 sp1, and other versions before build 12533, allows remote attackers to execute arbitrary commands via shell metacharacters in a request to a cgi-bin/ URI.",['cpe:2.3:a:dd-wrt:dd-wrt:*:sp1:*:*:*:*:*:*'],ADJACENT_NETWORK,8.3,6.5,True,False,False,Null
CVE-2010-2063,Buffer overflow in the SMB1 packet chaining implementation in the chain_reply function in process.c in smbd in Samba 3.0.x before 3.3.13 allows remote attackers to cause a denial of service (memory corruption and daemon crash) or possibly execute arbitrary code via a crafted field in a packet.,"['cpe:2.3:a:samba:samba:*:*:*:*:*:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:9.04:*:*:*:*:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:8.04:*:*:*:-:*:*:*', 'cpe:2.3:o:canonical:ubuntu_linux:6.06:*:*:*:*:*:*:*', 'cpe:2.3:o:debian:debian_linux:5.0:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
